0 0 0.976513
0 1 0.97668
0 2 0.977171
0 3 0.977947
0 4 0.978952
0 5 0.98011
0 6 0.981335
0 7 0.982535
0 8 0.983623
0 9 0.984524
0 10 0.985184
0 11 0.985574
0 12 0.985696
0 13 0.985586
0 14 0.985304
0 15 0.984931
0 16 0.984563
0 17 0.984291
0 18 0.984197
0 19 0.984334
0 20 0.984723
0 21 0.985343
0 22 0.986126
0 23 0.986967
0 24 0.987729
0 25 0.988267
0 26 0.988451
0 27 0.988195
0 28 0.987481
0 29 0.986374
0 30 0.985014
0 31 0.983596
0 32 0.982336
0 33 0.981432
0 34 0.981035
0 35 0.981235
0 36 0.982063
0 37 0.983499
0 38 0.985477
0 39 0.987893
0 40 0.990599
0 41 0.993416
0 42 0.996145
0 43 0.998604
0 44 1.00065
0 45 0.975144
0 46 0.976249
0 47 0.976951
0 48 0.97735
0 49 0.977543
0 50 0.977599
0 51 0.977543
0 52 0.97735
0 53 0.976951
0 54 0.976249
0 55 0.975144
0 56 1.00065
0 57 0.998604
0 58 0.996145
0 59 0.993416
0 60 0.990599
0 61 0.987893
0 62 0.985477
0 63 0.983499
0 64 0.982063
0 65 0.981235
0 66 0.981035
0 67 0.981432
0 68 0.982336
0 69 0.983596
0 70 0.985014
0 71 0.986374
0 72 0.98748
0 73 0.988193
0 74 0.988448
0 75 0.988262
0 76 0.987721
0 77 0.986952
0 78 0.9861
0 79 0.985299
0 80 0.984653
0 81 0.984225
0 82 0.984031
0 83 0.984047
0 84 0.984212
0 85 0.984443
0 86 0.984643
0 87 0.984717
0 88 0.984585
0 89 0.984192
0 90 0.983515
0 91 0.982567
0 92 0.981393
0 93 0.980069
0 94 0.978692
0 95 0.977369
0 96 0.976206
0 97 0.975298
0 98 0.974722
0 99 0.974524
1 0 0.976804
1 1 0.976968
1 2 0.977445
1 3 0.978201
1 4 0.97918
1 5 0.980308
1 6 0.981502
1 7 0.982672
1 8 0.983733
1 9 0.984612
1 10 0.985256
1 11 0.985635
1 12 0.985754
1 13 0.985643
1 14 0.985363
1 15 0.984994
1 16 0.984627
1 17 0.984355
1 18 0.984256
1 19 0.984386
1 20 0.984765
1 21 0.985372
1 22 0.986144
1 23 0.986974
1 24 0.987729
1 25 0.988265
1 26 0.988453
1 27 0.988207
1 28 0.987507
1 29 0.986416
1 30 0.985071
1 31 0.983665
1 32 0.982412
1 33 0.981508
1 34 0.981106
1 35 0.981296
1 36 0.98211
1 37 0.98353
1 38 0.985491
1 39 0.987889
1 40 0.990581
1 41 0.993386
1 42 0.996109
1 43 0.998566
1 44 1.00062
1 45 0.975208
1 46 0.97632
1 47 0.97703
1 48 0.977434
1 49 0.977631
1 50 0.977688
1 51 0.977631
1 52 0.977434
1 53 0.97703
1 54 0.97632
1 55 0.975208
1 56 1.00062
1 57 0.998566
1 58 0.996109
1 59 0.993386
1 60 0.990581
1 61 0.987889
1 62 0.985491
1 63 0.98353
1 64 0.98211
1 65 0.981296
1 66 0.981106
1 67 0.981508
1 68 0.982412
1 69 0.983665
1 70 0.985071
1 71 0.986416
1 72 0.987507
1 73 0.988205
1 74 0.98845
1 75 0.98826
1 76 0.98772
1 77 0.986959
1 78 0.986118
1 79 0.98533
1 80 0.984696
1 81 0.984279
1 82 0.984093
1 83 0.984114
1 84 0.984282
1 85 0.984512
