0 0 0.874828
0 1 0.87529
0 2 0.876655
0 3 0.878857
0 4 0.881795
0 5 0.885334
0 6 0.889317
0 7 0.893572
0 8 0.897925
0 9 0.902209
0 10 0.906277
0 11 0.910003
0 12 0.913295
0 13 0.916097
0 14 0.918384
0 15 0.920167
0 16 0.921484
0 17 0.922395
0 18 0.922973
0 19 0.923295
0 20 0.923434
0 21 0.92345
0 22 0.923388
0 23 0.92327
0 24 0.923109
0 25 0.922912
0 26 0.922699
0 27 0.922515
0 28 0.922445
0 29 0.92261
0 30 0.923156
0 31 0.924233
0 32 0.925959
0 33 0.928402
0 34 0.931562
0 35 0.935376
0 36 0.939729
0 37 0.944474
0 38 0.949443
0 39 0.954457
0 40 0.959324
0 41 0.963855
0 42 0.967877
0 43 0.971256
0 44 0.973923
0 45 0.873121
0 46 0.874453
0 47 0.875281
0 48 0.875742
0 49 0.875957
0 50 0.876011
0 51 0.875932
0 52 0.875692
0 53 0.875211
0 54 0.874368
0 55 0.873025
0 56 0.973822
0 57 0.971153
0 58 0.967774
0 59 0.963753
0 60 0.959219
0 61 0.954345
0 62 0.949319
0 63 0.944328
0 64 0.939552
0 65 0.93516
0 66 0.9313
0 67 0.928088
0 68 0.925591
0 69 0.92381
0 70 0.922681
0 71 0.922086
0 72 0.921878
0 73 0.92191
0 74 0.922059
0 75 0.922239
0 76 0.922398
0 77 0.922512
0 78 0.922565
0 79 0.922537
0 80 0.922397
0 81 0.922092
0 82 0.921553
0 83 0.920702
0 84 0.919458
0 85 0.917747
0 86 0.915513
0 87 0.912728
0 88 0.909397
0 89 0.905565
0 90 0.901316
0 91 0.896774
0 92 0.892097
0 93 0.887471
0 94 0.883095
0 95 0.879172
0 96 0.875891
0 97 0.873418
0 98 0.87188
0 99 0.871358
1 0 0.875301
1 1 0.875751
1 2 0.877082
1 3 0.87923
1 4 0.882099
1 5 0.885558
1 6 0.889455
1 7 0.893624
1 8 0.897897
1 9 0.902112
1 10 0.906123
1 11 0.909809
1 12 0.913077
1 13 0.91587
1 14 0.918163
1 15 0.919963
1 16 0.921306
1 17 0.922247
1 18 0.922857
1 19 0.923209
1 20 0.923375
1 21 0.923412
1 22 0.923364
1 23 0.923256
1 24 0.923098
1 25 0.922901
1 26 0.922684
1 27 0.922497
1 28 0.922422
1 29 0.922582
1 30 0.923122
1 31 0.92419
1 32 0.925906
1 33 0.928338
1 34 0.931486
1 35 0.935289
1 36 0.939633
1 37 0.944371
1 38 0.949334
1 39 0.954343
1 40 0.959207
1 41 0.963738
1 42 0.967763
1 43 0.971148
1 44 0.973825
1 45 0.872998
1 46 0.874342
1 47 0.875179
1 48 0.875646
1 49 0.875866
1 50 0.87592
1 51 0.875839
1 52 0.875594
1 53 0.875105
1 54 0.874252
1 55 0.872896
1 56 0.973718
1 57 0.97104
1 58 0.967655
1 59 0.963632
1 60 0.959101
1 61 0.954231
1 62 0.949212
1 63 0.94423
1 64 0.939464
1 65 0.935084
1 66 0.931237
1 67 0.928039
1 68 0.925554
1 69 0.923783
1 70 0.922662
1 71 0.922072
1 72 0.921867
1 73 0.9219
1 74 0.922049
1 75 0.922226
1 76 0.922381
1 77 0.922486
1 78 0.922525
1 79 0.922478
1 80 0.922314
1 81 0.921981
1 82 0.921412
1 83 0.920532
1 84 0.919262
1 85 0.917533
1 86 0.915292
1 87 0.912514
1 88 0.909205
1 89 0.905411
1 90 0.901216
1 91 0.896742
1 92 0.892146
1 93 0.887606
1 94 0.883318
1 95 0.879477
1 96 0.876268
1 97 0.873851
1 98 0.872348
1 99 0.871839
2 0 0.876694
2 1 0.87711
2 2 0.878342
2 3 0.880335
2 4 0.883
2 5 0.886224
2 6 0.88987
2 7 0.893788
2 8 0.897826
2 9 0.901835
2 10 0.90568
2 11 0.909245
2 12 0.912441
2 13 0.915207
2 14 0.917515
2 15 0.919364
2 16 0.920779
2 17 0.921809
2 18 0.922511
2 19 0.922952
2 20 0.923196
2 21 0.923296
2 22 0.923292
2 23 0.923209
2 24 0.923063
2 25 0.922865
2 26 0.922641
2 27 0.922443
2 28 0.922355
2 29 0.9225
2 30 0.923022
2 31 0.924066
2 32 0.925752
2 33 0.92815
2 34 0.931265
2 35 0.935036
2 36 0.939352
2 37 0.944066
2 38 0.949011
2 39 0.954006
2 40 0.958861
2 41 0.963391
2 42 0.967424
2 43 0.970828
2 44 0.973533
2 45 0.872633
2 46 0.87401
2 47 0.874874
2 48 0.875362
2 49 0.875592
2 50 0.875649
2 51 0.875561
2 52 0.875301
2 53 0.874788
2 54 0.873904
2 55 0.872515
2 56 0.973408
2 57 0.970703
2 58 0.967302
2 59 0.963275
2 60 0.95875
2 61 0.953896
2 62 0.948898
2 63 0.943941
2 64 0.939207
2 65 0.934862
2 66 0.931054
2 67 0.927895
2 68 0.925447
2 69 0.923707
2 70 0.922607
2 71 0.922031
2 72 0.921833
2 73 0.921869
2 74 0.922016
2 75 0.922187
2 76 0.922326
2 77 0.922405
2 78 0.922403
2 79 0.922301
2 80 0.922065
2 81 0.921649
2 82 0.920993
2 83 0.920028
2 84 0.918686
2 85 0.916906
2 86 0.914645
2 87 0.911887
2 88 0.908643
2 89 0.904963
2 90 0.900929
2 91 0.896659
2 92 0.892298
2 93 0.888012
2 94 0.883981
2 95 0.880383
2 96 0.877385
2 97 0.87513
2 98 0.873731
2 99 0.873257
3 0 0.878939
3 1 0.879303
3 2 0.880379
3 3 0.882124
3 4 0.884468
3 5 0.887318
3 6 0.890564
3 7 0.894082
3 8 0.897744
3 9 0.901422
3 10 0.904997
3 11 0.908364
3 12 0.911437
3 13 0.914155
3 14 0.91648
3 15 0.9184
3 16 0.919928
3 17 0.921094
3 18 0.921942
3 19 0.922524
3 20 0.922892
3 21 0.923093
3 22 0.923161
3 23 0.923123
3 24 0.922997
3 25 0.922801
3 26 0.922568
3 27 0.922355
3 28 0.92225
3 29 0.922373
3 30 0.922867
3 31 0.923873
3 32 0.925513
3 33 0.927857
3 34 0.930914
3 35 0.934632
3 36 0.938901
3 37 0.943577
3 38 0.948489
3 39 0.953458
3 40 0.958297
3 41 0.962822
3 42 0.966866
3 43 0.970299
3 44 0.973047
3 45 0.872034
3 46 0.873463
3 47 0.874373
3 48 0.874893
3 49 0.875141
3 50 0.875202
3 51 0.875103
3 52 0.874819
3 53 0.874269
3 54 0.873337
3 55 0.871893
3 56 0.972899
3 57 0.970152
3 58 0.966726
3 59 0.962694
3 60 0.958181
3 61 0.953354
3 62 0.948392
3 63 0.94348
3 64 0.938797
3 65 0.934509
3 66 0.930764
3 67 0.927669
3 68 0.92528
3 69 0.923587
3 70 0.922522
3 71 0.921967
3 72 0.921778
3 73 0.921815
3 74 0.921957
3 75 0.922115
3 76 0.922228
3 77 0.922263
3 78 0.922195
3 79 0.922001
3 80 0.921652
3 81 0.921106
3 82 0.920311
3 83 0.919214
3 84 0.917759
3 85 0.915903
3 86 0.913617
3 87 0.910896
3 88 0.907763
3 89 0.90427
3 90 0.900498
3 91 0.896554
3 92 0.89257
3 93 0.888691
3 94 0.88507
3 95 0.881858
3 96 0.879195
3 97 0.8772
3 98 0.875964
3 99 0.875546
4 0 0.881929
4 1 0.882224
4 2 0.883098
4 3 0.884523
4 4 0.88645
4 5 0.888815
4 6 0.89154
4 7 0.894533
4 8 0.897699
4 9 0.900938
4 10 0.904151
4 11 0.907247
4 12 0.910148
4 13 0.912788
4 14 0.915123
4 15 0.917126
4 16 0.91879
4 17 0.920127
4 18 0.921161
4 19 0.921926
4 20 0.922458
4 21 0.922793
4 22 0.92296
4 23 0.922985
4 24 0.922891
4 25 0.922704
4 26 0.922465
4 27 0.922238
4 28 0.922114
4 29 0.922213
4 30 0.922672
4 31 0.923631
4 32 0.925209
4 33 0.927481
4 34 0.930462
4 35 0.934105
4 36 0.938308
4 37 0.942926
4 38 0.947791
4 39 0.95272
4 40 0.957532
4 41 0.962045
4 42 0.9661
4 43 0.969568
4 44 0.972371
4 45 0.871214
4 46 0.872712
4 47 0.873682
4 48 0.874247
4 49 0.874521
4 50 0.874587
4 51 0.874476
4 52 0.87416
4 53 0.873561
4 54 0.872564
4 55 0.871049
4 56 0.9722
4 57 0.969401
4 58 0.965946
4 59 0.96191
4 60 0.957419
4 61 0.952631
4 62 0.947721
4 63 0.942871
4 64 0.938259
4 65 0.934051
4 66 0.930391
4 67 0.927381
4 68 0.925069
4 69 0.923437
4 70 0.922414
4 71 0.921882
4 72 0.921702
4 73 0.921737
4 74 0.921868
4 75 0.922002
4 76 0.922077
4 77 0.92205
4 78 0.921891
4 79 0.921577
4 80 0.921078
4 81 0.920361
4 82 0.91939
4 83 0.918125
4 84 0.916531
4 85 0.914585
4 86 0.912277
4 87 0.909618
4 88 0.906642
4 89 0.903405
4 90 0.899985
4 91 0.896477
4 92 0.892991
4 93 0.889646
4 94 0.886562
4 95 0.883853
4 96 0.881625
4 97 0.879966
4 98 0.878943
4 99 0.878597
5 0 0.885523
5 1 0.885738
5 2 0.88638
5 3 0.887435
5 4 0.88888
5 5 0.890681
5 6 0.892797
5 7 0.895175
5 8 0.897754
5 9 0.900467
5 10 0.90324
5 11 0.906001
5 12 0.908677
5 13 0.911205
5 14 0.913528
5 15 0.915607
5 16 0.917415
5 17 0.91894
5 18 0.920184
5 19 0.921159
5 20 0.921884
5 21 0.92238
5 22 0.92267
5 23 0.922778
5 24 0.922731
5 25 0.922565
5 26 0.922329
5 27 0.922095
5 28 0.921956
5 29 0.922032
5 30 0.922456
5 31 0.923363
5 32 0.924869
5 33 0.927053
5 34 0.929938
5 35 0.933487
5 36 0.937603
5 37 0.942145
5 38 0.946943
5 39 0.951818
5 40 0.956588
5 41 0.961081
5 42 0.965142
5 43 0.968646
5 44 0.971512
5 45 0.87019
5 46 0.871772
5 47 0.872816
